id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1641,171.015,14,0.624,171.639,171.639,0.0
1642,171.025,94,0.079,171.104,171.104,0.0
1643,171.125,49,0.007,171.132,171.132,0.0
1644,171.19,407,0.292,171.482,171.482,0.0
1645,171.37,278,0.092,171.462,171.462,0.0
1646,171.665,27,0.029,171.694,171.694,0.0
1647,172.16,504,0.134,172.294,172.294,0.0
1648,172.18,473,0.005,172.185,172.185,0.0
1649,175.23,330,0.168,175.398,175.398,0.0
1650,175.27,383,0.038,175.308,175.308,0.0
1651,175.295,476,0.002,175.297,175.297,0.0
1652,175.465,493,0.006,175.471,175.471,0.0
1653,175.51,10,0.031,175.541,175.541,0.0
1654,175.615,182,1.087,176.702,176.702,0.0
1655,175.75,490,0.01,175.76,175.76,0.0
1656,175.845,115,0.033,175.878,175.878,0.0
1657,176.005,522,0.049,176.054,176.054,0.0
1658,176.28,160,0.022,176.302,176.302,0.0
1659,176.62,520,0.048,176.668,176.668,0.0
1660,177.305,166,0.002,177.307,177.307,0.0
1661,177.37,268,0.012,177.382,177.382,0.0
1662,177.545,21,0.068,177.613,177.613,0.0
1663,180.02,443,0.437,180.457,180.457,0.0
1664,180.055,46,0.019,180.074,180.074,0.0
1665,180.075,343,0.838,180.913,180.913,0.0
1666,180.08,504,0.006,180.086,180.086,0.0
1667,180.1,282,0.002,180.102,180.102,0.0
1668,180.145,365,0.292,180.437,180.437,0.0
1669,180.17,192,0.685,180.855,180.855,0.0
1670,180.185,474,0.021,180.206,180.206,0.0
1672,180.295,500,0.223,180.518,180.518,0.0
1673,180.355,438,0.133,180.488,180.488,0.0
1674,180.38,443,0.08,180.46,180.46,0.0
1675,180.41,459,0.727,181.137,181.137,0.0
1676,180.425,105,0.614,181.039,181.039,0.0
1677,180.425,58,0.001,180.426,180.426,0.0
1678,180.47,286,0.075,180.545,180.545,0.0
1679,180.525,66,0.022,180.547,180.547,0.0
1680,180.555,81,0.246,180.801,180.801,0.0
1681,180.615,509,1.296,181.911,181.911,0.0
1682,180.635,124,0.126,180.761,180.761,0.0
1683,180.655,12,0.097,180.752,180.752,0.0
1684,180.85,494,0.075,180.925,180.925,0.0
1685,180.855,334,0.021,180.876,180.876,0.0
1686,180.87,469,1.114,181.984,181.984,0.0
1671,180.913,85,0.241,180.436,181.154,0.718
1687,181.105,555,0.009,181.114,181.114,0.0
1688,181.14,43,0.057,181.197,181.197,0.0
1689,181.495,452,1.045,182.54,182.54,0.0
1690,182.47,13,1.155,183.625,183.625,0.0
1691,182.98,191,0.453,183.433,183.433,0.0
1692,185.02,366,0.566,185.586,185.586,0.0
1693,185.02,193,0.061,185.081,185.081,0.0
1694,185.085,523,0.269,185.354,185.354,0.0
1695,185.105,272,0.065,185.17,185.17,0.0
1696,185.125,283,0.43,185.555,185.555,0.0
1699,185.205,360,0.303,185.508,185.508,0.0
1700,185.255,38,0.274,185.529,185.529,0.0
1701,185.27,114,0.542,185.812,185.812,0.0
1703,185.32,74,0.0,185.32,185.32,0.0
1704,185.35,187,0.296,185.646,185.646,0.0
1706,185.355,5,0.001,185.356,185.356,0.0
1705,185.355,389,0.012,185.367,185.367,0.0
1707,185.37,147,0.07,185.44,185.44,0.0
1708,185.37,8,0.16,185.53,185.53,0.0
1709,185.385,237,0.172,185.557,185.557,0.0
1710,185.405,30,0.033,185.438,185.438,0.0
1702,185.44,130,0.146,185.451,185.586,0.135
1712,185.44,546,0.0,185.44,185.44,0.0
1713,185.525,355,0.209,185.734,185.734,0.0
1711,185.53,553,0.0,185.435,185.53,0.095
1698,185.555,523,1.12,186.305,186.675,0.37
1714,185.56,305,0.086,185.646,185.646,0.0
1715,185.57,223,0.024,185.594,185.594,0.0
1697,185.586,11,0.531,185.661,186.117,0.456
1716,185.605,296,0.42,186.025,186.025,0.0
1718,185.615,79,0.214,185.829,185.829,0.0
1717,185.615,165,0.0,185.615,185.615,0.0
1719,185.685,546,1.663,187.348,187.348,0.0
1720,185.71,541,0.006,185.716,185.716,0.0
1721,185.725,353,0.205,185.93,185.93,0.0
1722,185.795,319,0.078,185.873,185.873,0.0
1724,185.845,132,0.582,186.427,186.427,0.0
1725,185.965,471,0.591,186.556,186.556,0.0
1723,186.025,8,0.0,185.81,186.025,0.215
1726,186.03,560,0.075,186.105,186.105,0.0
1727,186.095,531,0.614,186.709,186.709,0.0
1728,186.16,124,0.521,186.681,186.681,0.0
1729,186.25,454,0.149,186.399,186.399,0.0
1730,186.315,463,0.295,186.61,186.61,0.0
1731,186.585,254,0.044,186.629,186.629,0.0
1732,186.885,243,0.119,187.004,187.004,0.0
1733,186.94,247,0.103,187.043,187.043,0.0
1735,190.025,501,0.537,190.562,190.562,0.0
1734,190.025,336,0.159,190.184,190.184,0.0
1736,190.03,16,0.677,190.707,190.707,0.0
1737,190.04,172,1.041,191.081,191.081,0.0
1740,190.07,440,0.039,190.109,190.109,0.0
1741,190.07,5,0.011,190.081,190.081,0.0
1743,190.105,154,0.081,190.186,190.186,0.0
1744,190.115,536,0.028,190.143,190.143,0.0
1745,190.115,93,0.055,190.17,190.17,0.0
1747,190.15,482,0.011,190.161,190.161,0.0
1746,190.17,434,0.45,190.59,190.62,0.03
1738,190.184,2,0.121,190.191,190.305,0.114
1749,190.19,358,0.286,190.476,190.476,0.0
1750,190.195,517,0.164,190.359,190.359,0.0
1751,190.195,525,0.318,190.513,190.513,0.0
